Locality,Dx Year,Sex,Race,All Sites**,Oral,Colorectal,Liver,Pancreas,Lung,Melanoma,Breast,Cervix,Ovary,Prostate,Kidney,Brain and CNS,Thyroid,Hodgkin Lymphoma,Non-Hodgkin Lymphoma,Myeloma,Leukemia
  Prince Edward,2011-2015,Female,All,464.7,^,46.7,^,^,61.8,^,151.6,^,^,^,^,^,^,^,^,^,^
  Prince Edward,2011-2015,All,Black,537.4,^,59.2,^,^,59.6,^,97,^,^,73.7,^,^,^,^,^,^,^
  Prince Edward,2011-2015,All,White,443.5,^,44.8,^,^,60.5,22,69.6,^,^,40.2,^,^,^,^,^,^,^
  Prince Edward,2011-2015,All,All,479.5,16.2,49.3,^,^,59.6,14,79.6,^,^,54.4,20.2,^,17,^,13.8,^,15.9
HD_Pittsylvania/Danville,2006,Male,Black,532.9,^,^,^,^,^,^,^,^,^,239.1,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2006,Male,White,542,^,61.7,^,^,82.4,^,^,^,^,133.3,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2006,Male,All,545.9,^,60.8,^,^,83.4,^,^,^,^,159.9,25.8,^,^,^,^,^,^
HD_Pittsylvania/Danville,2006,Female,Black,328.1,^,^,^,^,^,^,95.6,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2006,Female,White,370.6,^,44.6,^,^,60.5,^,103.7,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2006,Female,All,359,^,46.3,^,^,51.5,^,102.6,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2006,All,Black,410.9,^,51.6,^,^,50.4,^,58.8,^,^,103.2,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2006,All,White,441.1,^,50.6,^,^,69.8,24.6,57.1,^,^,59.4,19.4,^,^,^,21.8,^,^
HD_Pittsylvania/Danville,2006,All,All,436.6,^,52,^,^,63.9,17.9,58.5,^,^,71.1,17.6,^,^,^,20.5,^,^
HD_Pittsylvania/Danville,2007,Male,Black,648.4,^,^,^,^,115.5,^,^,^,^,323.2,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2007,Male,White,520.7,^,60.4,^,^,103,^,^,^,^,138.5,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2007,Male,All,547.4,^,60,^,^,105.1,^,^,^,^,183.2,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2007,Female,Black,378.7,^,^,^,^,^,^,130,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2007,Female,White,407.3,^,58.8,^,^,47.9,^,108.9,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2007,Female,All,403.7,^,57.5,^,^,47.7,^,117.8,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2007,All,Black,481.9,^,58.3,^,^,74.1,^,72.9,^,^,132,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2007,All,White,454.4,^,61,^,^,70.5,25.8,58.4,^,^,61.9,^,^,^,^,15.9,^,^
HD_Pittsylvania/Danville,2007,All,All,462.2,^,60,^,11.6,70.6,17.7,64,^,^,79.9,14.3,^,^,^,14.1,^,^
HD_Pittsylvania/Danville,2008,Male,Black,712,^,^,^,^,100.6,^,^,^,^,293.8,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2008,Male,White,605.8,^,39.5,^,^,109.4,^,^,^,^,144.3,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2008,Male,All,639.2,^,52.5,^,^,108,^,^,^,^,188.7,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2008,Female,Black,482.6,^,^,^,^,105.6,^,158.2,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2008,Female,White,397.6,^,45.6,^,^,47.6,^,130.5,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2008,Female,All,423.6,^,40.4,^,^,65.3,^,136.7,^,21.3,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2008,All,Black,572.8,^,52,^,^,104.5,^,91,^,^,123.1,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2008,All,White,483.4,^,43,^,^,72.6,22.3,69.8,^,^,65.6,14.6,^,^,^,18.6,^,^
HD_Pittsylvania/Danville,2008,All,All,511.8,^,46.3,^,16.2,82.1,15.4,74.9,^,11.7,84.4,14.1,^,^,^,18.3,^,13.5
HD_Pittsylvania/Danville,2009,Male,Black,604.5,^,^,^,^,132.3,^,^,^,^,248.1,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2009,Male,White,607.9,^,56.9,^,^,120.9,^,^,^,^,130.3,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2009,Male,All,608.1,^,60.9,^,^,123.1,^,^,^,^,164.1,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2009,Female,Black,346.3,^,^,^,^,^,^,99.1,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2009,Female,White,408.2,^,53.9,^,^,77.3,^,94.2,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2009,Female,All,392.8,^,52.7,^,^,65.3,^,97.5,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2009,All,Black,454.4,^,55.1,^,^,76.7,^,59.1,^,^,106.8,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2009,All,White,494.1,16.5,56.6,^,15.1,95.8,26.9,51.7,^,^,58.3,^,^,^,^,16.9,^,17.8
HD_Pittsylvania/Danville,2009,All,All,485.3,13.4,57.6,^,17.2,90.2,18.3,55.1,^,^,73,12.2,^,^,^,16.6,^,16.3
HD_Pittsylvania/Danville,2010,Male,Black,639.4,^,^,^,^,^,^,^,^,^,259.1,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2010,Male,White,486.3,^,^,^,^,101.8,^,^,^,^,105.6,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2010,Male,All,523.9,^,45,^,^,90.5,^,^,^,^,147.5,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2010,Female,Black,380.3,^,^,^,^,^,^,111.9,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2010,Female,White,371.2,^,51.4,^,^,33.8,^,122.5,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2010,Female,All,371.8,^,54.5,^,^,35.9,^,115.9,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2010,All,Black,480.8,^,64.8,^,^,47.6,^,63.1,^,^,111.9,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2010,All,White,420.5,^,42.2,^,^,64.8,22.4,65.4,^,^,48.6,^,^,^,^,16.1,^,^
HD_Pittsylvania/Danville,2010,All,All,435.5,^,48.6,^,14.8,59.6,15.7,63.2,^,^,66.8,11.7,^,^,^,16.3,^,13.5
HD_Pittsylvania/Danville,2011,Male,Black,537.8,^,^,^,^,97.2,^,^,^,^,205.1,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2011,Male,White,536.7,^,68.3,^,^,113.3,^,^,^,^,81.2,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2011,Male,All,544.5,^,61.1,^,^,108.5,^,^,^,^,118.8,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2011,Female,Black,397.7,^,^,^,^,^,^,147.7,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2011,Female,White,441.9,^,44.2,^,^,77.8,^,131.3,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2011,Female,All,431.9,^,45.2,^,^,65.7,^,134.8,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2011,All,Black,457.6,^,39.4,^,^,60.3,^,85.8,^,^,88.3,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2011,All,White,476,^,55,^,15.5,92.7,^,70,^,^,36.5,19.6,^,^,^,18.6,^,^
HD_Pittsylvania/Danville,2011,All,All,475.5,13.2,51.8,^,15,83.7,^,73.6,^,^,53,17.7,^,^,^,15.2,^,11.8
HD_Pittsylvania/Danville,2012,Male,Black,555.8,^,^,^,^,99,^,^,^,^,173.5,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2012,Male,White,421,^,47.6,^,^,84.2,^,^,^,^,60.1,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2012,Male,All,453.2,^,46.9,^,^,86.7,^,^,^,^,88.9,23.3,^,^,^,^,^,^
HD_Pittsylvania/Danville,2012,Female,Black,375.1,^,^,^,^,^,^,99.6,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2012,Female,White,443.9,^,54.5,^,^,59.1,^,107.9,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2012,Female,All,430.4,^,57.7,^,^,56.1,^,108.2,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2012,All,Black,450.4,^,53.9,^,^,70.6,^,56.3,^,^,74.1,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2012,All,White,433,^,52.2,^,17.4,70.2,^,57.3,^,^,28.4,^,^,^,^,13.4,^,^
HD_Pittsylvania/Danville,2012,All,All,440.7,^,53.6,12.3,16.6,69.7,11.2,58.5,^,^,40.7,14.3,^,^,^,14.4,^,15.6
HD_Pittsylvania/Danville,2013,Male,Black,418.2,^,^,^,^,^,^,^,^,^,105.7,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2013,Male,White,393.9,^,54.1,^,^,82.3,^,^,^,^,61.7,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2013,Male,All,407.1,^,57,^,^,80.1,^,^,^,^,75.2,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2013,Female,Black,329.4,^,^,^,^,^,^,103.3,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2013,Female,White,329,^,36.1,^,^,44.4,^,120.3,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2013,Female,All,329.1,^,33.5,^,^,45,^,113.4,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2013,All,Black,365.7,^,38.6,^,^,62.1,^,60.9,^,^,44.9,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2013,All,White,354.6,^,44.5,^,^,61,^,62.2,^,^,28.7,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2013,All,All,360.6,^,44.4,^,^,60.2,^,60.9,^,^,34.1,^,^,^,^,15.3,^,11.2
HD_Pittsylvania/Danville,2014,Male,Black,481.5,^,^,^,^,^,^,^,^,^,164.3,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2014,Male,White,371.3,^,45,^,^,89.8,^,^,^,^,55,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2014,Male,All,396.4,^,40.9,^,^,84,^,^,^,^,82.9,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2014,Female,Black,386.3,^,^,^,^,^,^,140.8,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2014,Female,White,400.4,^,39,^,^,68.4,^,120.6,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2014,Female,All,388.7,^,42.5,^,^,54.7,^,123.2,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2014,All,Black,419.8,^,43.7,^,^,40.6,^,82.3,^,^,67.9,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2014,All,White,380,^,42.4,^,^,76.6,18.1,62.4,^,^,25.4,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2014,All,All,386.4,^,42.6,^,12.3,66.6,12.3,66.3,^,^,37.3,15.5,^,^,^,^,^,^
HD_Pittsylvania/Danville,2015,Male,Black,407.7,^,^,^,^,^,^,^,^,^,108.5,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2015,Male,White,437.3,^,62.1,^,^,61.1,^,^,^,^,76.9,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2015,Male,All,433.8,21.9,64.1,^,^,64.6,^,^,^,^,90.4,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2015,Female,Black,332.8,^,^,^,^,^,^,116.5,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2015,Female,White,371.8,^,29.3,^,^,59.3,^,128.3,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2015,Female,All,367.2,^,27.2,^,^,47.3,^,128,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2015,All,Black,360,^,38,^,^,41.2,^,66.3,^,^,47,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2015,All,White,399.6,^,43.3,^,^,59.7,16.6,67.9,^,^,35,^,^,^,^,15.3,^,^
HD_Pittsylvania/Danville,2015,All,All,394.4,12.3,42.5,10.4,12.6,54.9,11.7,69.3,^,^,40.8,12.4,^,^,^,12.8,^,13.6
HD_Pittsylvania/Danville,2006-2015,Male,Black,549.3,11.7,56.7,7.9,16.9,90.7,^,^,^,^,208.3,18.7,^,^,^,12.2,11.7,13
HD_Pittsylvania/Danville,2006-2015,Male,White,489.8,16.5,52.4,12.6,14.7,94.3,22,^,^,^,97.2,16.9,8.4,^,4,19.8,5.2,15.8
HD_Pittsylvania/Danville,2006-2015,Male,All,506.8,15.2,54.7,11.3,15.1,92.9,16.1,^,^,^,128,17.4,6.9,^,4.7,18.1,6.9,14.8
HD_Pittsylvania/Danville,2006-2015,Female,Black,372.6,^,44.3,^,12,43.5,^,120.3,8.5,9.7,^,9.8,^,^,^,11.8,10.7,8.2
HD_Pittsylvania/Danville,2006-2015,Female,White,394.2,6.4,45.8,3.2,10.4,57.6,17.2,116.6,6.7,12.4,^,11.8,5.4,9.5,^,13.7,2.9,9.8
HD_Pittsylvania/Danville,2006-2015,Female,All,389.4,6.1,45.6,2.9,11.5,53.4,11.4,117.6,7.2,11.7,^,11.6,4.3,8,^,13.4,5.1,10
HD_Pittsylvania/Danville,2006-2015,All,Black,443,7.8,49.1,4.7,14.3,62.4,^,69.7,4.7,5.7,88.5,13,^,^,6,11.8,11.1,9.6
HD_Pittsylvania/Danville,2006-2015,All,White,432.9,11.2,48.9,7.5,12.6,73.2,19,62.1,3.4,6.8,44.3,14.1,6.8,5.7,2.5,16.2,3.9,12.4
HD_Pittsylvania/Danville,2006-2015,All,All,437.6,10.3,49.7,6.7,13.3,70,13.3,64.3,3.7,6.5,57.4,14,5.4,5,3.7,15.3,5.9,11.9
HD_Pittsylvania/Danville,2006-2010,Male,Black,629.4,^,69.4,^,^,102.2,^,^,^,^,273.7,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2006-2010,Male,White,551.9,15.3,49.8,11.1,13.4,103.5,28.6,^,^,^,130.4,17.7,8.7,^,^,19.9,^,16
HD_Pittsylvania/Danville,2006-2010,Male,All,572.7,13.5,55.6,9.8,14,102.1,21.1,^,^,^,168.8,17.9,7.5,^,^,18.3,7.3,14
HD_Pittsylvania/Danville,2006-2010,Female,Black,384.5,^,48.2,^,16.4,51.6,^,120,^,^,^,^,^,^,^,16.2,14.3,^
HD_Pittsylvania/Danville,2006-2010,Female,White,391.4,6.4,50.7,^,11.6,53.6,22.2,111.8,^,14.4,^,12.6,^,^,^,16.4,^,9.3
HD_Pittsylvania/Danville,2006-2010,Female,All,390.6,5.9,50.2,^,13.6,53.3,14.4,114.2,5.3,13.7,^,11.6,^,6.8,^,16.6,6.2,9.8
HD_Pittsylvania/Danville,2006-2010,All,Black,481.6,^,56.7,^,16.5,70.8,^,69.6,^,^,115.8,11.7,^,^,^,14,14.2,^
HD_Pittsylvania/Danville,2006-2010,All,White,458.5,10.8,50.4,6.3,12.7,74.7,24.5,60.4,^,7.7,58.8,14.6,6.8,4.7,^,17.7,3.9,12.3
HD_Pittsylvania/Danville,2006-2010,All,All,466.3,9.5,52.7,5.6,14,73.3,17.1,63.2,2.8,7.6,75.1,14,5.7,4.3,2.7,17.1,6.5,11.7
HD_Pittsylvania/Danville,2011-2015,Male,Black,478.6,^,45.1,^,17.5,80.1,^,^,^,^,149.9,18.2,^,^,^,^,^,^
HD_Pittsylvania/Danville,2011-2015,Male,White,431.3,17.5,55.4,14,15.8,85.4,15.2,^,^,^,67.3,16.3,8,^,^,19.5,^,15.5
HD_Pittsylvania/Danville,2011-2015,Male,All,446.1,16.8,54,12.8,16.3,84,11.3,^,^,^,91.3,17.1,6.3,^,^,17.7,6.5,15.5
HD_Pittsylvania/Danville,2011-2015,Female,Black,365.3,^,41.9,^,^,36.1,^,121.8,^,^,^,^,^,^,^,^,^,^
HD_Pittsylvania/Danville,2011-2015,Female,White,397.3,6.5,40.6,^,9.2,61.8,11.7,121.7,^,10.4,^,11.5,^,11.1,^,10.9,^,10.2
HD_Pittsylvania/Danville,2011-2015,Female,All,389.5,6.4,41.3,^,9.4,53.8,8.1,121.5,9.4,9.5,^,11.8,^,9.2,^,10.4,3.9,10.3
HD_Pittsylvania/Danville,2011-2015,All,Black,410.9,9.6,42.9,^,12.4,54.6,^,70.5,^,^,63.9,14.4,^,^,^,9.7,8.5,11.5
HD_Pittsylvania/Danville,2011-2015,All,White,408.4,11.6,47.4,8.7,12.5,71.7,13.1,64,^,5.7,31,13.7,6.7,6.7,^,14.7,3.8,12.4
HD_Pittsylvania/Danville,2011-2015,All,All,411.3,11.1,47,7.8,12.7,66.8,9.4,65.7,4.9,5.3,41.2,14.1,5.2,5.8,4.6,13.5,5.1,12.2
  Danville,2006,Male,Black,573.4,^,^,^,^,^,^,^,^,^,247.7,^,^,^,^,^,^,^
  Danville,2006,Male,White,539,^,^,^,^,^,^,^,^,^,127,^,^,^,^,^,^,^
  Danville,2006,Male,All,579.7,^,69.4,^,^,80.4,^,^,^,^,169,^,^,^,^,^,^,^
  Danville,2006,Female,Black,268.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Danville,2006,Female,White,388,^,^,^,^,54.3,^,131.5,^,^,^,^,^,^,^,^,^,^
  Danville,2006,Female,All,355.6,^,50.2,^,^,49,^,100,^,^,^,^,^,^,^,^,^,^
  Danville,2006,All,Black,392.6,^,^,^,^,^,^,^,^,^,101.4,^,^,^,^,^,^,^
  Danville,2006,All,White,445.2,^,53.4,^,^,65,^,75.6,^,^,52,^,^,^,^,^,^,^
  Danville,2006,All,All,445.3,^,58.7,^,^,60.5,^,62.5,^,^,70.3,^,^,^,^,^,^,^
  Danville,2007,Male,Black,797.2,^,^,^,^,^,^,^,^,^,367,^,^,^,^,^,^,^
  Danville,2007,Male,White,513.4,^,^,^,^,105.6,^,^,^,^,134.2,^,^,^,^,^,^,^
  Danville,2007,Male,All,572.8,^,^,^,^,127.8,^,^,^,^,193.5,^,^,^,^,^,^,^
  Danville,2007,Female,Black,381.7,^,^,^,^,^,^,121.9,^,^,^,^,^,^,^,^,^,^
  Danville,2007,Female,White,409,^,67.7,^,^,^,^,112.2,^,^,^,^,^,^,^,^,^,^
  Danville,2007,Female,All,399.4,^,63.1,^,^,63.2,^,118.3,^,^,^,^,^,^,^,^,^,^
  Danville,2007,All,Black,523.3,^,^,^,^,113.7,^,71,^,^,133,^,^,^,^,^,^,^
  Danville,2007,All,White,449.3,^,55.1,^,^,78.2,^,62.2,^,^,55.7,^,^,^,^,^,^,^
  Danville,2007,All,All,464.9,^,55.8,^,^,86.7,^,66.9,^,^,78.1,^,^,^,^,^,^,^
  Danville,2008,Male,Black,774.5,^,^,^,^,^,^,^,^,^,305.4,^,^,^,^,^,^,^
  Danville,2008,Male,White,539.4,^,^,^,^,121.5,^,^,^,^,131,^,^,^,^,^,^,^
  Danville,2008,Male,All,626.6,^,66.6,^,^,116.4,^,^,^,^,192.1,^,^,^,^,^,^,^
  Danville,2008,Female,Black,485.6,^,^,^,^,129.5,^,160,^,^,^,^,^,^,^,^,^,^
  Danville,2008,Female,White,436.2,^,^,^,^,73,^,143.4,^,^,^,^,^,^,^,^,^,^
  Danville,2008,Female,All,448.8,^,^,^,^,90.4,^,148,^,^,^,^,^,^,^,^,^,^
  Danville,2008,All,Black,590.2,^,^,^,^,112.8,^,98.3,^,^,111.2,^,^,^,^,^,^,^
  Danville,2008,All,White,470.7,^,44.7,^,^,87.9,^,80.9,^,^,56.3,^,^,^,^,^,^,^
  Danville,2008,All,All,515,^,45.6,^,^,97.8,^,86.2,^,^,79,^,^,^,^,^,^,^
  Danville,2009,Male,Black,618,^,^,^,^,^,^,^,^,^,233.8,^,^,^,^,^,^,^
  Danville,2009,Male,White,627.9,^,^,^,^,^,^,^,^,^,128.9,^,^,^,^,^,^,^
  Danville,2009,Male,All,617.4,^,71.6,^,^,122.4,^,^,^,^,169.8,^,^,^,^,^,^,^
  Danville,2009,Female,Black,351.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Danville,2009,Female,White,433.9,^,^,^,^,97.5,^,73,^,^,^,^,^,^,^,^,^,^
  Danville,2009,Female,All,400.9,^,61.1,^,^,73.1,^,83.6,^,^,^,^,^,^,^,^,^,^
  Danville,2009,All,Black,448,^,^,^,^,87.4,^,^,^,^,93.6,^,^,^,^,^,^,^
  Danville,2009,All,White,507.9,^,62.2,^,^,100,^,42.4,^,^,54,^,^,^,^,^,^,^
  Danville,2009,All,All,483.2,^,65.4,^,^,92.3,^,48.4,^,^,70.8,^,^,^,^,^,^,^
  Danville,2010,Male,Black,729.5,^,^,^,^,^,^,^,^,^,315.3,^,^,^,^,^,^,^
  Danville,2010,Male,White,540.4,^,^,^,^,^,^,^,^,^,112.2,^,^,^,^,^,^,^
  Danville,2010,Male,All,590.3,^,^,^,^,89.1,^,^,^,^,187.3,^,^,^,^,^,^,^
  Danville,2010,Female,Black,430.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Danville,2010,Female,White,374.3,^,^,^,^,^,^,152.4,^,^,^,^,^,^,^,^,^,^
  Danville,2010,Female,All,382.9,^,57,^,^,^,^,118.3,^,^,^,^,^,^,^,^,^,^
  Danville,2010,All,Black,540.9,^,76.4,^,^,^,^,^,^,^,127.9,^,^,^,^,^,^,^
  Danville,2010,All,White,438.9,^,40.9,^,^,61.2,^,80.8,^,^,48.3,^,^,^,^,^,^,^
  Danville,2010,All,All,463.8,^,54,^,^,58.6,^,67.3,^,^,79.5,^,^,^,^,^,^,^
  Danville,2011,Male,Black,628.4,^,^,^,^,^,^,^,^,^,240.8,^,^,^,^,^,^,^
  Danville,2011,Male,White,612.4,^,^,^,^,114.2,^,^,^,^,143.1,^,^,^,^,^,^,^
  Danville,2011,Male,All,633.4,^,^,^,^,117.9,^,^,^,^,188.6,^,^,^,^,^,^,^
  Danville,2011,Female,Black,420.8,^,^,^,^,^,^,150.4,^,^,^,^,^,^,^,^,^,^
  Danville,2011,Female,White,520.5,^,^,^,^,68.4,^,179,^,^,^,^,^,^,^,^,^,^
  Danville,2011,Female,All,483.2,^,61.3,^,^,58,^,157.5,^,^,^,^,^,^,^,^,^,^
  Danville,2011,All,Black,506,^,^,^,^,78.1,^,90.1,^,^,100.8,^,^,^,^,^,^,^
  Danville,2011,All,White,545.3,^,65.9,^,^,86.3,^,98.1,^,^,63,^,^,^,^,^,^,^
  Danville,2011,All,All,536.2,^,58.8,^,^,81,^,90,^,^,79.8,^,^,^,^,^,^,^
  Danville,2012,Male,Black,662.9,^,^,^,^,^,^,^,^,^,202.5,^,^,^,^,^,^,^
  Danville,2012,Male,White,464.7,^,^,^,^,113.1,^,^,^,^,^,^,^,^,^,^,^,^
  Danville,2012,Male,All,537.7,^,^,^,^,115.9,^,^,^,^,106.5,^,^,^,^,^,^,^
  Danville,2012,Female,Black,414.1,^,^,^,^,^,^,122.5,^,^,^,^,^,^,^,^,^,^
  Danville,2012,Female,White,514.7,^,^,^,^,^,^,139.2,^,^,^,^,^,^,^,^,^,^
  Danville,2012,Female,All,462,^,57.2,^,^,56.6,^,129,^,^,^,^,^,^,^,^,^,^
  Danville,2012,All,Black,517.4,^,^,^,^,95.1,^,72.3,^,^,82.7,^,^,^,^,^,^,^
  Danville,2012,All,White,488.7,^,50.6,^,^,74,^,74.5,^,^,^,^,^,^,^,^,^,^
  Danville,2012,All,All,495.3,^,53.1,^,^,81.3,^,72.9,^,^,45.9,^,^,^,^,^,^,^
  Danville,2013,Male,Black,512.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Danville,2013,Male,White,397.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Danville,2013,Male,All,435.6,^,74.2,^,^,83.4,^,^,^,^,80.1,^,^,^,^,^,^,^
  Danville,2013,Female,Black,386.2,^,^,^,^,^,^,133.6,^,^,^,^,^,^,^,^,^,^
  Danville,2013,Female,White,325.8,^,^,^,^,^,^,119.4,^,^,^,^,^,^,^,^,^,^
  Danville,2013,Female,All,354.1,^,^,^,^,61.6,^,121.8,^,^,^,^,^,^,^,^,^,^
  Danville,2013,All,Black,431,^,^,^,^,93.5,^,84.6,^,^,^,^,^,^,^,^,^,^
  Danville,2013,All,White,355.2,^,44.8,^,^,63.3,^,64,^,^,^,^,^,^,^,^,^,^
  Danville,2013,All,All,384.9,^,45,^,^,70.4,^,70,^,^,34.9,^,^,^,^,^,^,^
  Danville,2014,Male,Black,462.4,^,^,^,^,^,^,^,^,^,192,^,^,^,^,^,^,^
  Danville,2014,Male,White,456.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Danville,2014,Male,All,444.7,^,^,^,^,72.1,^,^,^,^,107.8,^,^,^,^,^,^,^
  Danville,2014,Female,Black,400.9,^,^,^,^,^,^,159.7,^,^,^,^,^,^,^,^,^,^
  Danville,2014,Female,White,536.3,^,^,^,^,98.7,^,147.6,^,^,^,^,^,^,^,^,^,^
  Danville,2014,Female,All,453.6,^,50.4,^,^,67.6,^,142.1,^,^,^,^,^,^,^,^,^,^
  Danville,2014,All,Black,423.9,^,^,^,^,^,^,97.2,^,^,73.7,^,^,^,^,^,^,^
  Danville,2014,All,White,490.3,^,62.7,^,^,90,^,77.9,^,^,^,^,^,^,^,^,^,^
  Danville,2014,All,All,445.9,^,46.3,^,^,67.6,^,80.7,^,^,46.1,^,^,^,^,^,^,^
  Danville,2015,Male,Black,475,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Danville,2015,Male,White,501.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Danville,2015,Male,All,501.5,^,71.4,^,^,69.8,^,^,^,^,111.1,^,^,^,^,^,^,^
  Danville,2015,Female,Black,320.6,^,^,^,^,^,^,122.1,^,^,^,^,^,^,^,^,^,^
  Danville,2015,Female,White,399.8,^,^,^,^,^,^,118.7,^,^,^,^,^,^,^,^,^,^
  Danville,2015,Female,All,376.7,^,41.7,^,^,47.6,^,130.4,^,^,^,^,^,^,^,^,^,^
  Danville,2015,All,Black,388.4,^,^,^,^,^,^,73.7,^,^,^,^,^,^,^,^,^,^
  Danville,2015,All,White,444.3,^,65.2,^,^,61,^,66.4,^,^,^,^,^,^,^,^,^,^
  Danville,2015,All,All,429.8,^,52.9,^,^,56.2,^,75.1,^,^,47.4,^,^,^,^,^,^,^
  Danville,2006-2015,Male,Black,615.8,^,57,^,20.6,105.4,^,^,^,^,231.4,21.9,^,^,^,^,^,^
  Danville,2006-2015,Male,White,518.6,21.4,58.8,16.2,14,97,21.7,^,^,^,103.8,14.3,^,^,^,22.4,^,15.6
  Danville,2006-2015,Male,All,552.9,15.1,58.7,12.4,16.2,99.5,13.2,^,^,^,150.1,18.1,6.6,^,^,19,9.7,15.5
  Danville,2006-2015,Female,Black,388.4,^,46.6,^,17.2,58.8,^,122.2,^,^,^,^,^,^,^,^,^,^
